"Dynamic Send: Asset Title","Original Industry","Product Interest","Producer","Region","Country","Language","Contact Type","Company Size","Industry","Dynamic Send: Created Date","Start Date","Expiration Date","Sub-Region","Product","Dynamic Send: Record Type","Asset Type"
"FY27Q2_SE_GFM_Cloud_forrester-revenue-2026","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Hayley Arnold","EMEA","Sweden","English","Customer; Prospect","MM; GB; EBU","","4/27/2026","5/1/2026","","Sweden","Marketing Cloud","Generic","Third-Party Research Report"
"FY27Q2_GB_GFM_Cloud_forrester-revenue-2026","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Hayley Arnold","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","MM; GB","","4/27/2026","4/27/2026","","UK","Marketing Cloud","Generic","Third-Party Research Report"
"FY27Q2_NO_GFM_Cloud_forrester-revenue-2026","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Hayley Arnold","EMEA","Norway","English","Customer; Prospect","MM; GB; EBU","","4/27/2026","5/1/2026","","Norway","Marketing Cloud","Generic","Third-Party Research Report"
"FY27Q2_CH_GFM_Cloud_forrester-revenue-2026","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Hayley Arnold","EMEA","Switzerland","English","Customer; Prospect","MM; GB","","4/27/2026","5/1/2026","","Switzerland & Liechtenstein","Marketing Cloud","Generic","Third-Party Research Report"
"FY27Q2_FI_GFM_Cloud_forrester-revenue-2026","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Hayley Arnold","EMEA","Finland","English","Customer; Prospect","MM; GB; EBU","","4/27/2026","5/1/2026","","Finland","Marketing Cloud","Generic","Third-Party Research Report"
"FY27Q2_ZA_GFM_Cloud_forrester-revenue-2026","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Hayley Arnold","EMEA","South Africa","English","Customer; Prospect","MM; GB; EBU","","4/27/2026","5/1/2026","","Africa","Marketing Cloud","Generic","Third-Party Research Report"
"NL_GFM_Agentforce Marketing_2025-gartner-b2b-marketing-automation","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Netherlands","Dutch","Customer; Prospect","MM; GB","","2/2/2026","2/3/2026","2/3/2027","Netherlands","Marketing Cloud","Generic","Third-Party Research Report"
"DK_GFM_Agentforce Marketing_gartner-multichannel-hubs-2025","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Denmark; Faroe Islands; Greenland","English","Customer; Prospect","MM; GB; EBU","","2/4/2026","2/6/2026","2/6/2027","Denmark","Marketing Cloud","Generic","Third-Party Research Report"
"ZA_GFM_Agentforce Marketing_gartner-multichannel-hubs-2025","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","South Africa","English","Customer; Prospect","MM; GB; EBU","","2/4/2026","2/6/2026","2/6/2027","Africa","Marketing Cloud","Generic","Third-Party Research Report"
"ES_GFM_Agentforce Marketing_gartner-multichannel-hubs-2025","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Andora; Spain","Spanish","Customer; Prospect","MM; GB; EBU","","2/4/2026","2/6/2026","2/6/2027","Spain","Marketing Cloud","Generic","Third-Party Research Report"
"DE_GFM_Agentforce Marketing_gartner-multichannel-hubs-2025","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Germany","German","Customer; Prospect","MM; GB","","2/4/2026","2/6/2026","2/6/2027","Germany","Marketing Cloud","Generic","Third-Party Research Report"
"FR_GFM_Agentforce Marketing_gartner-multichannel-hubs-2025","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","France; Monaco","French","Customer; Prospect","MM; GB","","2/4/2026","2/6/2026","2/6/2027","France","Marketing Cloud","Generic","Third-Party Research Report"
"NL_GFM_Agentforce Marketing_gartner-multichannel-hubs-2025","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Netherlands","Dutch","Customer; Prospect","MM; GB","","2/4/2026","2/6/2026","2/6/2027","Netherlands","Marketing Cloud","Generic","Third-Party Research Report"
"IT_GFM_Agentforce Marketing_gartner-multichannel-hubs-2025","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Holy See; Italy; San Marino","Italian","Customer; Prospect","MM; GB; EBU","","2/4/2026","2/6/2026","2/6/2027","Italy","Marketing Cloud","Generic","Third-Party Research Report"
"ES_GFM_Agentforce Marketing_2025-gartner-b2b-marketing-automation","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Andora; Spain","Spanish","Customer; Prospect","MM; GB; EBU","","2/2/2026","2/3/2026","2/3/2027","Spain","Marketing Cloud","Generic","Third-Party Research Report"
"IT_GFM_Agentforce Marketing_2025-gartner-b2b-marketing-automation","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Holy See; Italy; San Marino","Italian","Customer; Prospect","MM; GB; EBU","","2/2/2026","2/3/2026","2/3/2027","Italy","Marketing Cloud","Generic","Third-Party Research Report"
"DE_GFM_Agentforce Marketing_2025-gartner-b2b-marketing-automation","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Germany","German","Customer; Prospect","MM; GB","","2/2/2026","2/3/2026","2/3/2027","Germany","Marketing Cloud","Generic","Third-Party Research Report"
"MDE_GFM_Agentforce Marketing_2025-gartner-b2b-marketing-automation","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Saudi Arabia; United Arab Emirates","English","Customer; Prospect","MM; GB; EBU","","2/2/2026","2/3/2026","2/3/2027","MDE","Marketing Cloud","Generic","Third-Party Research Report"
"ZA_GFM_Agentforce Marketing_2025-gartner-b2b-marketing-automation","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","South Africa","English","Customer; Prospect","MM; GB; EBU","","2/2/2026","2/3/2026","2/3/2027","Africa","Marketing Cloud","Generic","Third-Party Research Report"
"CH_GFM_Agentforce Marketing_2025-gartner-b2b-marketing-automation","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Liechtenstein; Switzerland","English","Customer; Prospect","MM; GB","","2/2/2026","2/3/2026","2/3/2027","Switzerland & Liechtenstein","Marketing Cloud","Generic","Third-Party Research Report"
"FR_GFM_Agentforce Marketing_2025-gartner-b2b-marketing-automation","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","France; Monaco","French","Customer; Prospect","MM; GB","","2/2/2026","2/3/2026","2/3/2027","France","Marketing Cloud","Generic","Third-Party Research Report"
"DK_GFM_Agentforce Marketing_2025-gartner-b2b-marketing-automation","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Denmark; Faroe Islands; Greenland","English","Customer; Prospect","MM; GB; EBU","","2/2/2026","2/3/2026","2/3/2027","Denmark","Marketing Cloud","Generic","Third-Party Research Report"
"IE_GFM_Agentforce Marketing_2025-gartner-b2b-marketing-automation","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Ireland","English","Customer; Prospect","MM; GB","","2/2/2026","2/3/2026","2/3/2027","Ireland","Marketing Cloud","Generic","Third-Party Research Report"
"FY27_EN_June_24_WBR_Marketing_Post CNX Age of Autonoumous Agents","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Anna Kennedy","EMEA","Netherlands","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB","","5/18/2026","5/21/2026","6/23/2026","Netherlands","Marketing Cloud","Generic","Webinar"
"FY27_EN_June_24_WBR_Marketing_Post CNX Age of Autonoumous Agents","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Christian Schuetz","EMEA","Germany","German","Customer; Prospect","SMB; SMB SNR; MM; GB","","5/18/2026","5/21/2026","6/23/2026","Germany","Marketing Cloud","Generic","Webinar"
"FY27_Q2_DE_GFM_Sales_Marketing_PPI_untouched-leads-to-closed-deals","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Jordan Smith","EMEA","Germany","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","5/21/2026","5/22/2026","6/17/2026","Germany","Marketing Cloud","Generic","Webinar"
"FY27_Q2_AT_GFM_Sales_Marketing_PPI_untouched-leads-to-closed-deals","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Jordan Smith","EMEA","Austria","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","5/21/2026","5/22/2026","6/17/2026","Austria","Marketing Cloud","Generic","Webinar"
"FY27_EN_June_24_WBR_Marketing_Post CNX Age of Autonoumous Agents","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Moritz Kaiser","EMEA","Liechtenstein; Switzerland","English","Customer; Prospect","SMB; SMB SNR; MM; GB","","5/18/2026","5/21/2026","6/23/2026","Switzerland & Liechtenstein","Marketing Cloud","Generic","Webinar"
"GB_GFM_Marketing Cloud_media-maximize-audience-engagement","","","Sophie Walsh","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","Communications & Media","8/25/2025","8/29/2025","8/25/2026","UK","Marketing Cloud","Industry","Guide"
"IE_GFM_Marketing Cloud_media-maximize-audience-engagement","","","Sophie Walsh","EMEA","Ireland","English","Customer; Prospect","ESB; SMB; MM; GB","Communications & Media","8/25/2025","8/29/2025","8/25/2026","Ireland","Marketing Cloud","Industry","Guide"
"ES_Lead Generation. A Complete Guide","","Marketing Cloud","Alessia Zucco","EMEA","Andora; Spain","Spanish","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","7/14/2025","7/15/2025","7/14/2026","Spain","Marketing Cloud","Offer 2 Only","Blog"
"CH_50 Best Practices for Email Marketers","","Marketing Cloud; Marketing Cloud Account Engagement","Erika Torchia","EMEA","Liechtenstein; Switzerland","English","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","9/3/2024","9/4/2024","","Switzerland & Liechtenstein","Marketing Cloud Account Engagement","Generic","Guide"
"IL_50 Best Practices for Email Marketers","","Marketing Cloud; Marketing Cloud Account Engagement","Erika Torchia","EMEA","Israel","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","9/2/2024","9/5/2024","","Israel","Marketing Cloud Account Engagement","Generic","Guide"
"IE_50 Best Practices for Email Marketers","","Marketing Cloud; Marketing Cloud Account Engagement","Erika Torchia","EMEA","Ireland","English","Prospect","ESB; SMB; MM; GB","","8/28/2024","9/5/2024","","Ireland","Marketing Cloud Account Engagement","Generic","Guide"
"UK_50 Best Practices for Email Marketers","","Marketing Cloud; Marketing Cloud Account Engagement","Erika Torchia","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Prospect","ESB; SMB; MM; GB","","7/24/2024","7/25/2024","","UK","Marketing Cloud Account Engagement","Generic","Guide"
"DE_50 Best Practices for Email Marketers","","Agentforce Field Service; Agentforce Service; Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence; Service Cloud Essentials","Carolin Schmitz","EMEA","Germany","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","12/16/2024","12/16/2025","12/8/2026","Germany","Marketing Cloud Account Engagement","Generic","Guide"
"ZA_50 Best Practices for Email Marketers","","Marketing Cloud; Marketing Cloud Account Engagement","Alessia Zucco","EMEA","South Africa","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","5/21/2025","5/21/2025","9/5/2026","Africa","Marketing Cloud Account Engagement","Generic","Guide"
"FI_50 Best Practices for Email Marketers","","Marketing Cloud; Marketing Cloud Account Engagement","Sharon Fels","EMEA","Finland","English","Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","12/17/2024","2/10/2025","12/31/2026","Finland","Marketing Cloud Account Engagement","Generic","Guide"
"DK_50 Best Practices for Email Marketers","","Marketing Cloud; Marketing Cloud Account Engagement","Sharon Fels","EMEA","Denmark; Faroe Islands; Greenland","English","Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","12/16/2024","2/10/2025","12/31/2026","Denmark","Marketing Cloud Account Engagement","Generic","Guide"
"NO_50 Best Practices for Email Marketers","","Marketing Cloud; Marketing Cloud Account Engagement","Sharon Fels","EMEA","Norway","English","Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","12/17/2024","2/10/2025","12/31/2026","Norway","Marketing Cloud Account Engagement","Generic","Guide"
"SE_50 Best Practices for Email Marketers","","Marketing Cloud; Marketing Cloud Account Engagement","Sharon Fels","EMEA","Sweden","English","Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","12/17/2024","2/10/2025","12/31/2026","Sweden","Marketing Cloud Account Engagement","Generic","Guide"
"BE_50 Best Practices for Email Marketers","","Marketing Cloud; Marketing Cloud Account Engagement","Sharon Fels","EMEA","Belgium","English","Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","12/17/2024","2/10/2025","12/31/2026","Belgium","Marketing Cloud Account Engagement","Generic","Guide"
"IE_GFM_Platform_idc-marketscape-low-code-and-no-code","","Platform; Trusted Services","Sophie Walsh","EMEA","Ireland","English","Customer; Prospect","ESB; SMB; MM; GB","","8/25/2025","9/10/2025","8/25/2026","Ireland","Platform","Generic","Blog"
"GB_GFM_Platform_idc-marketscape-low-code-and-no-code","","Platform; Trusted Services","Sophie Walsh","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","8/25/2025","9/10/2025","8/25/2026","UK","Platform","Generic","Blog"
"PL_Salesforce Platform_Contact Me","","Platform","Alessia Zucco","EMEA","Poland","English","Prospect","SMB; MM; GB; EBU","","2/19/2025","2/19/2025","12/31/2026","CEE","Platform","Generic","Contact Me"
"PL_Salesforce Platform_Contact Me","","Platform","Alessia Zucco","EMEA","Poland","English","Customer","SMB; MM; GB; EBU","","2/20/2025","2/20/2025","12/31/2026","CEE","Platform","Generic","Contact Me"
"FR - Platform solutions - FY23 Q3","","Agentforce Commerce; Agentforce Consumer Goods; Agentforce Energy & Utilities; Agentforce Field Service; Agentforce Financial Services; Agentforce Health; Agentforce Manufacturing; Agentforce Net Zero; Agentforce Revenue Management; Agentforce Sales; Agentforce Service; Marketing Cloud; Platform; Salesforce Customer 360; Sustainability Cloud","Mamun Rahman","EMEA","France","French","Customer; Prospect","ESB; SMB; GRB; MM; GB","","10/6/2022","11/8/2022","","France","Platform","Generic","Demo"
"PL_Salesforce Platform_Demo","","Platform","Alessia Zucco","EMEA","Poland","English","Customer; Prospect","SMB; MM; GB; EBU","","2/20/2025","2/20/2025","12/31/2026","CEE","Platform","Generic","Demo"
"PL_Salesforce Platform_Demo","","Platform","Alessia Zucco","EMEA","Poland","English","Prospect","SMB; MM; GB; EBU","","2/19/2025","2/19/2025","12/31/2026","CEE","Platform","Generic","Demo"
"PL_Salesforce Platform_Demo","","Platform","Alessia Zucco","EMEA","Poland","English","Customer","SMB; MM; GB; EBU","","2/21/2025","2/21/2025","12/31/2026","CEE","Platform","Generic","Demo"
"ES_Data Security Best Practices","","Platform","Alessia Zucco","EMEA","Spain","Spanish","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","8/11/2025","8/13/2025","8/11/2026","Spain","Platform","Generic","Digital Guide"
"How To Find and classify sensitive data with Data Detect","","Agentforce; Platform; Trusted Services","Jaina Katechia","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","4/6/2026","4/6/2026","4/6/2027","UK","Platform","Generic","Digital Guide"
"How to gain visibility and insights into your Salesforce data with Event Monitor","","Agentforce; Platform; Trusted Services","Jaina Katechia","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","4/6/2026","4/6/2026","4/6/2027","UK","Platform","Generic","Digital Guide"
"Sandbox Datasheet","","Developer Services; Platform; Trusted Services","Jaina Katechia","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","4/6/2026","4/6/2026","4/30/2027","UK","Platform","Generic","Digital Guide"
"PT_GFM_Platform_data-loss-prevention-guide","","Platform","Shane Hudson","EMEA","Portugal","Portuguese","Customer; Prospect","GRB; MM; GB; EBU","","1/22/2026","1/24/2026","","Portugal","Platform","Generic","Guide"
"IL_DevOps Guide Platform","","Platform","Mamun Rahman","EMEA","Israel","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","9/23/2024","9/23/2024","","Israel","Platform","Generic","Guide"
"IE_DevOps Guide Platform","","Platform","Mamun Rahman","EMEA","Ireland","English","Customer; Prospect","ESB; SMB; MM; GB","","9/23/2024","9/23/2024","","Ireland","Platform","Generic","Guide"
